investor_id,investor_name,city,age_group,fund_name,monthly_investment,sip_start_date,sip_end_date,missed_payments,status,churn
INV02873,Yogesh Agarwal,Kolkata,25-35,Axis Long Term Equity Fund,6500,2022-07-01,2024-05-01,12,stopped,1
INV02874,Mala Iyer,Visakhapatnam,25-35,Franklin India Prima Fund,8000,2021-03-01,2022-07-01,27,stopped,1
INV02875,Anil Reddy,Pune,36-45,SBI Small Cap Fund,4500,2021-12-01,2024-01-01,31,stopped,1
INV02876,Deepa Tiwari,Visakhapatnam,36-45,Franklin India Prima Fund,7000,2018-01-01,2021-01-01,48,stopped,1
INV02877,Rohan Joshi,Chennai,36-45,SBI Bluechip Fund,13500,2019-01-01,2020-10-01,26,stopped,1
INV02878,Pranav Malhotra,Delhi,55+,UTI Flexi Cap Fund,6000,2017-09-01,2020-07-01,22,stopped,1
INV02879,Swati Singh,Vadodara,36-45,Canara Robeco Emerging Equities,10000,2019-12-01,2023-10-01,45,stopped,1
INV02880,Ashish Chaudhary,Surat,36-45,Canara Robeco Emerging Equities,4000,2015-04-01,2017-09-01,63,stopped,1
INV02881,Nitin Yadav,Kochi,25-35,Nippon India Growth Fund,14500,2022-09-01,,9,active,0
INV02882,Sunita Kumar,Delhi,36-45,Axis Bluechip Fund,1500,2016-09-01,,60,active,0
INV02883,Pooja Iyer,Surat,46-55,DSP Mid Cap Fund,3500,2016-08-01,,51,active,0
INV02884,Lakshmi Saxena,Visakhapatnam,36-45,HDFC Flexi Cap Fund,22500,2016-08-01,2022-10-01,43,stopped,1
INV02885,Rajesh Bansal,Kolkata,36-45,SBI Small Cap Fund,2500,2020-05-01,2023-11-01,29,stopped,1
INV02886,Gaurav Patel,Lucknow,46-55,Parag Parikh Flexi Cap Fund,19000,2021-05-01,,17,active,0
INV02887,Ananya Pandey,Jaipur,55+,Canara Robeco Emerging Equities,32000,2018-06-01,2023-09-01,41,stopped,1
INV02888,Amit Rao,Lucknow,25-35,ICICI Pru Bluechip Fund,17000,2016-08-01,2023-06-01,38,stopped,1
INV02889,Nandini Gupta,Nagpur,36-45,Axis Bluechip Fund,2500,2018-01-01,,47,active,0
INV02890,Harish Chaudhary,Kochi,46-55,Canara Robeco Emerging Equities,7500,2015-04-01,,73,active,0
INV02891,Ravi Iyer,Delhi,36-45,HDFC Mid-Cap Opportunities Fund,1000,2020-10-01,2024-01-01,28,stopped,1
INV02892,Archana Bansal,Ahmedabad,46-55,Canara Robeco Emerging Equities,3500,2015-12-01,2020-04-01,79,stopped,1
INV02893,Sunita Joshi,Visakhapatnam,25-35,SBI Bluechip Fund,6000,2022-05-01,2024-08-01,9,stopped,1
INV02894,Nitin Bansal,Jaipur,36-45,ICICI Pru Value Discovery Fund,6500,2016-06-01,2017-08-01,40,stopped,1
INV02895,Swati Sharma,Lucknow,36-45,Mirae Asset Emerging Bluechip Fund,3000,2016-04-01,,46,active,0
INV02896,Lakshmi Joshi,Kochi,46-55,HDFC Mid-Cap Opportunities Fund,14000,2022-04-01,,16,active,0
INV02897,Kuldeep Mishra,Pune,25-35,Axis Long Term Equity Fund,5000,2021-06-01,2022-10-01,18,stopped,1
INV02898,Anil Iyer,Pune,25-35,Franklin India Prima Fund,10000,2015-03-01,2024-04-01,66,stopped,1
INV02899,Sunita Menon,Chennai,25-35,SBI Bluechip Fund,1500,2019-01-01,2024-07-01,32,stopped,1
INV02900,Kuldeep Joshi,Ahmedabad,36-45,SBI Small Cap Fund,2000,2020-10-01,2021-04-01,31,stopped,1
INV02901,Priya Chopra,Pune,25-35,Kotak Standard Multicap Fund,2000,2019-05-01,,22,active,0
INV02902,Swati Bansal,Kolkata,55+,ICICI Pru Bluechip Fund,8000,2016-09-01,2017-06-01,45,stopped,1
INV02903,Arjun Gupta,Chennai,25-35,Aditya Birla SL Frontline Equity,1500,2017-06-01,2018-02-01,48,stopped,1
INV02904,Kuldeep Kapoor,Hyderabad,25-35,Parag Parikh Flexi Cap Fund,4000,2019-02-01,2021-01-01,27,stopped,1
INV02905,Pranav Patel,Pune,46-55,Nippon India Growth Fund,10000,2020-03-01,,23,active,0
INV02906,Yogesh Tiwari,Bhopal,25-35,Franklin India Prima Fund,9000,2018-12-01,2021-04-01,30,stopped,1
INV02907,Priya Kapoor,Hyderabad,55+,HDFC Flexi Cap Fund,7000,2020-06-01,,19,active,0
INV02908,Yogesh Joshi,Chennai,36-45,Kotak Standard Multicap Fund,1500,2021-04-01,,28,active,0
INV02909,Ananya Mishra,Surat,25-35,Axis Long Term Equity Fund,4000,2021-02-01,2024-06-01,19,stopped,1
INV02910,Swati Malhotra,Ahmedabad,25-35,UTI Flexi Cap Fund,7500,2021-01-01,,22,active,0
INV02911,Rahul Yadav,Hyderabad,36-45,Mirae Asset Emerging Bluechip Fund,5500,2016-09-01,2017-05-01,54,stopped,1
INV02912,Anjali Reddy,Kochi,25-35,SBI Small Cap Fund,7000,2020-11-01,2022-11-01,31,stopped,1
INV02913,Lakshmi Khanna,Surat,25-35,Parag Parikh Flexi Cap Fund,4000,2018-02-01,2019-10-01,23,stopped,1
INV02914,Mala Shukla,Jaipur,36-45,DSP Mid Cap Fund,5000,2019-02-01,2023-12-01,28,stopped,1
INV02915,Preeti Mishra,Ahmedabad,25-35,Parag Parikh Flexi Cap Fund,6000,2019-07-01,,25,active,0
INV02916,Sneha Agarwal,Mumbai,55+,HDFC Mid-Cap Opportunities Fund,9000,2017-12-01,,40,active,0
INV02917,Vijay Khanna,Delhi,36-45,HDFC Flexi Cap Fund,3500,2019-05-01,2022-09-01,27,stopped,1
INV02918,Arjun Agarwal,Jaipur,25-35,Axis Long Term Equity Fund,1500,2020-02-01,,33,active,0
INV02919,Neha Kumar,Lucknow,36-45,SBI Bluechip Fund,2500,2022-01-01,2024-10-01,19,stopped,1
INV02920,Harish Agarwal,Kochi,25-35,SBI Small Cap Fund,2500,2019-11-01,2021-11-01,27,stopped,1
INV02921,Shweta Chaudhary,Chennai,36-45,Mirae Asset Emerging Bluechip Fund,7500,2015-07-01,,51,active,0
INV02922,Lata Verma,Vadodara,36-45,Nippon India Small Cap Fund,7500,2017-09-01,2020-01-01,42,stopped,1
INV02923,Rohini Khanna,Bangalore,36-45,Aditya Birla SL Frontline Equity,6500,2022-12-01,2024-08-01,14,stopped,1
INV02924,Mala Iyer,Bhopal,25-35,HDFC Flexi Cap Fund,1500,2022-02-01,,13,active,0
INV02925,Rohini Chauhan,Hyderabad,55+,HDFC Flexi Cap Fund,2500,2019-10-01,,35,active,0
INV02926,Karthik Gupta,Vadodara,46-55,UTI Flexi Cap Fund,18000,2016-09-01,,34,active,0
INV02927,Pooja Mehta,Chandigarh,46-55,ICICI Pru Bluechip Fund,10000,2021-09-01,2024-03-01,14,stopped,1
INV02928,Rajesh Malhotra,Mumbai,36-45,DSP Mid Cap Fund,6500,2018-06-01,,37,active,0
INV02929,Archana Tiwari,Indore,25-35,Nippon India Growth Fund,5500,2022-03-01,2023-01-01,19,stopped,1
INV02930,Meena Yadav,Bangalore,25-35,Franklin India Prima Fund,4000,2020-10-01,,22,active,0
INV02931,Meena Sharma,Pune,46-55,Mirae Asset Emerging Bluechip Fund,2500,2018-08-01,,40,active,0
INV02932,Puja Tiwari,Hyderabad,46-55,UTI Flexi Cap Fund,4000,2021-01-01,,16,active,0
INV02933,Manoj Sharma,Delhi,36-45,Kotak Emerging Equity Fund,2500,2017-07-01,,53,active,0
INV02934,Manish Iyer,Ahmedabad,36-45,ICICI Pru Bluechip Fund,7500,2020-02-01,,28,active,0
INV02935,Archana Malhotra,Chennai,25-35,HDFC Flexi Cap Fund,7500,2018-07-01,2022-12-01,24,stopped,1
INV02936,Manish Chauhan,Visakhapatnam,55+,Kotak Standard Multicap Fund,2500,2021-08-01,,25,active,0
INV02937,Anjali Nair,Nagpur,25-35,SBI Small Cap Fund,500,2021-02-01,,31,active,0
INV02938,Vijay Dubey,Pune,25-35,ICICI Pru Bluechip Fund,9000,2015-06-01,2018-09-01,51,stopped,1
INV02939,Gaurav Dubey,Hyderabad,36-45,Kotak Emerging Equity Fund,2500,2020-12-01,2023-12-01,20,stopped,1
INV02940,Pranav Singh,Chandigarh,36-45,ICICI Pru Value Discovery Fund,1000,2022-02-01,2024-01-01,17,stopped,1
INV02941,Pranav Sharma,Bangalore,36-45,Nippon India Small Cap Fund,4000,2022-01-01,,16,active,0
INV02942,Rohan Iyer,Visakhapatnam,36-45,Canara Robeco Emerging Equities,11000,2015-03-01,2024-02-01,64,stopped,1
INV02943,Sanjay Dubey,Delhi,36-45,Parag Parikh Flexi Cap Fund,7000,2020-03-01,,22,active,0
INV02944,Archana Kumar,Bangalore,55+,SBI Small Cap Fund,8000,2019-09-01,2021-11-01,35,stopped,1
INV02945,Nandini Dubey,Kochi,46-55,Parag Parikh Flexi Cap Fund,12500,2019-06-01,,17,active,0
INV02946,Sneha Reddy,Ahmedabad,55+,Axis Long Term Equity Fund,7000,2020-03-01,2021-09-01,18,stopped,1
INV02947,Rekha Pandey,Bangalore,46-55,HDFC Mid-Cap Opportunities Fund,4500,2015-04-01,2021-01-01,57,stopped,1
INV02948,Archana Dubey,Bhopal,25-35,Mirae Asset Large Cap Fund,3000,2015-09-01,2019-11-01,40,stopped,1
INV02949,Amit Yadav,Ahmedabad,55+,Kotak Emerging Equity Fund,9000,2017-12-01,2022-12-01,51,stopped,1
INV02950,Meena Malhotra,Jaipur,25-35,Axis Long Term Equity Fund,2000,2017-07-01,,42,active,0
INV02951,Swati Pandey,Lucknow,36-45,Kotak Emerging Equity Fund,4000,2021-04-01,,24,active,0
INV02952,Shweta Dubey,Visakhapatnam,36-45,Kotak Emerging Equity Fund,5000,2020-02-01,2021-04-01,25,stopped,1
INV02953,Shweta Kumar,Kolkata,46-55,Mirae Asset Large Cap Fund,3000,2017-11-01,,38,active,0
INV02954,Manish Sharma,Kolkata,25-35,HDFC Flexi Cap Fund,8500,2018-01-01,2021-01-01,33,stopped,1
INV02955,Neha Kapoor,Delhi,25-35,Aditya Birla SL Frontline Equity,12500,2016-09-01,2023-07-01,30,stopped,1
INV02956,Pranav Singh,Bangalore,25-35,Kotak Standard Multicap Fund,10500,2017-10-01,2019-12-01,34,stopped,1
INV02957,Ananya Agarwal,Indore,25-35,Canara Robeco Emerging Equities,20500,2022-02-01,,21,active,0
INV02958,Divya Dubey,Hyderabad,55+,Mirae Asset Large Cap Fund,29000,2016-03-01,2020-06-01,46,stopped,1
INV02959,Rohini Mishra,Pune,46-55,Kotak Standard Multicap Fund,500,2021-02-01,,28,active,0
INV02960,Lakshmi Singh,Hyderabad,46-55,Mirae Asset Emerging Bluechip Fund,2500,2016-02-01,,62,active,0
INV02961,Sanjay Kapoor,Bhopal,36-45,UTI Flexi Cap Fund,8000,2022-07-01,2024-11-01,11,stopped,1
INV02962,Lata Joshi,Ahmedabad,46-55,Axis Long Term Equity Fund,5000,2022-01-01,,20,active,0
INV02963,Rohan Kumar,Kochi,46-55,Axis Long Term Equity Fund,9000,2017-04-01,2022-01-01,48,stopped,1
INV02964,Arjun Patel,Vadodara,36-45,ICICI Pru Value Discovery Fund,4000,2017-03-01,,43,active,0
INV02965,Anjali Kumar,Vadodara,25-35,Mirae Asset Emerging Bluechip Fund,4000,2018-08-01,2023-03-01,38,stopped,1
INV02966,Archana Iyer,Ahmedabad,36-45,ICICI Pru Value Discovery Fund,5000,2019-08-01,,18,active,0
INV02967,Rekha Iyer,Visakhapatnam,55+,Franklin India Prima Fund,13000,2015-05-01,2021-06-01,73,stopped,1
INV02968,Pranav Tiwari,Pune,25-35,Nippon India Small Cap Fund,11000,2020-04-01,2024-02-01,27,stopped,1
INV02969,Sneha Iyer,Ahmedabad,36-45,Mirae Asset Emerging Bluechip Fund,2000,2019-11-01,,31,active,0
INV02970,Geeta Tiwari,Pune,36-45,DSP Mid Cap Fund,7500,2015-10-01,,42,active,0
INV02971,Deepa Joshi,Bhopal,46-55,Nippon India Growth Fund,4500,2018-09-01,,38,active,0
INV02972,Pranav Joshi,Ahmedabad,36-45,Kotak Emerging Equity Fund,32000,2022-04-01,,16,active,0
INV02973,Swati Tiwari,Indore,25-35,SBI Small Cap Fund,21000,2017-08-01,2019-09-01,47,stopped,1
INV02974,Ananya Verma,Pune,46-55,Mirae Asset Emerging Bluechip Fund,3000,2021-05-01,,19,active,0
INV02975,Gaurav Bansal,Nagpur,36-45,DSP Mid Cap Fund,12500,2018-07-01,2024-02-01,39,stopped,1
INV02976,Preeti Agarwal,Surat,36-45,HDFC Mid-Cap Opportunities Fund,3500,2020-08-01,2021-08-01,24,stopped,1
INV02977,Sunita Khanna,Bhopal,46-55,Aditya Birla SL Frontline Equity,3500,2017-12-01,2023-11-01,38,stopped,1
INV02978,Manoj Pandey,Surat,46-55,Kotak Emerging Equity Fund,9000,2020-04-01,2024-04-01,32,stopped,1
INV02979,Vikram Chopra,Kochi,25-35,ICICI Pru Bluechip Fund,2000,2018-10-01,,35,active,0
INV02980,Neha Yadav,Hyderabad,55+,HDFC Mid-Cap Opportunities Fund,22000,2020-08-01,,13,active,0
INV02981,Shweta Agarwal,Bhopal,25-35,SBI Small Cap Fund,6500,2018-02-01,2019-07-01,55,stopped,1
INV02982,Rohan Khanna,Kolkata,55+,Axis Bluechip Fund,4000,2018-04-01,2020-03-01,46,stopped,1
INV02983,Meena Chaudhary,Indore,25-35,UTI Flexi Cap Fund,2500,2020-12-01,2023-10-01,24,stopped,1
INV02984,Mala Mishra,Lucknow,25-35,Axis Bluechip Fund,6000,2016-08-01,,35,active,0
INV02985,Anil Joshi,Indore,36-45,SBI Small Cap Fund,5000,2022-03-01,2024-03-01,21,stopped,1
INV02986,Seema Reddy,Bangalore,25-35,UTI Flexi Cap Fund,3500,2015-06-01,,48,active,0
INV02987,Karthik Nair,Bhopal,55+,DSP Mid Cap Fund,6000,2016-10-01,2020-05-01,64,stopped,1
INV02988,Rekha Singh,Pune,36-45,SBI Bluechip Fund,4500,2020-10-01,,15,active,0
INV02989,Rohini Mehta,Jaipur,25-35,UTI Flexi Cap Fund,1500,2019-04-01,,26,active,0
INV02990,Rahul Patel,Surat,36-45,Mirae Asset Large Cap Fund,7000,2017-09-01,,34,active,0
INV02991,Vikram Chopra,Hyderabad,46-55,Aditya Birla SL Frontline Equity,3000,2019-10-01,,23,active,0
INV02992,Arjun Singh,Bhopal,46-55,DSP Mid Cap Fund,3500,2022-10-01,2024-11-01,9,stopped,1
INV02993,Kuldeep Chauhan,Surat,25-35,Kotak Emerging Equity Fund,5000,2016-12-01,2021-01-01,49,stopped,1
INV02994,Manish Singh,Bhopal,55+,DSP Mid Cap Fund,3500,2020-09-01,,18,active,0
INV02995,Amit Reddy,Jaipur,25-35,Nippon India Growth Fund,6500,2018-09-01,,44,active,0
INV02996,Arjun Chopra,Ahmedabad,36-45,Axis Bluechip Fund,3000,2018-08-01,,34,active,0
INV02997,Vivek Tiwari,Visakhapatnam,25-35,Parag Parikh Flexi Cap Fund,6500,2022-09-01,,6,active,0
INV02998,Karthik Reddy,Jaipur,36-45,Aditya Birla SL Frontline Equity,2500,2018-06-01,,34,active,0
INV02999,Neha Menon,Vadodara,46-55,Nippon India Growth Fund,6000,2015-04-01,2019-08-01,48,stopped,1
INV03000,Yogesh Yadav,Nagpur,46-55,Axis Long Term Equity Fund,1000,2020-12-01,2024-02-01,21,stopped,1
INV03001,Rahul Agarwal,Bangalore,46-55,Canara Robeco Emerging Equities,7500,2018-03-01,,47,active,0
INV03002,Deepa Dubey,Bangalore,36-45,ICICI Pru Value Discovery Fund,6000,2017-05-01,2023-11-01,32,stopped,1
INV03003,Suresh Yadav,Visakhapatnam,36-45,DSP Mid Cap Fund,1500,2022-03-01,,16,active,0
INV03004,Anil Pandey,Nagpur,25-35,Kotak Standard Multicap Fund,3500,2017-10-01,2022-11-01,44,stopped,1
INV03005,Pranav Malhotra,Visakhapatnam,25-35,HDFC Flexi Cap Fund,6500,2020-12-01,,26,active,0
INV03006,Preeti Mehta,Mumbai,36-45,Mirae Asset Large Cap Fund,8000,2022-07-01,2023-10-01,17,stopped,1
INV03007,Rekha Saxena,Kochi,25-35,HDFC Mid-Cap Opportunities Fund,7500,2018-02-01,,27,active,0
INV03008,Sneha Mishra,Visakhapatnam,25-35,Parag Parikh Flexi Cap Fund,1000,2018-05-01,2020-08-01,27,stopped,1
INV03009,Lata Pillai,Indore,36-45,ICICI Pru Value Discovery Fund,15000,2021-07-01,2023-04-01,14,stopped,1
INV03010,Harish Chaudhary,Kochi,55+,ICICI Pru Value Discovery Fund,9000,2020-12-01,2021-10-01,14,stopped,1
INV03011,Suresh Kapoor,Delhi,25-35,Franklin India Prima Fund,5500,2018-09-01,2019-04-01,45,stopped,1
INV03012,Mala Pillai,Bhopal,25-35,Canara Robeco Emerging Equities,16000,2019-05-01,2021-12-01,34,stopped,1
INV03013,Rohini Agarwal,Chandigarh,55+,Mirae Asset Large Cap Fund,22500,2016-06-01,2017-08-01,32,stopped,1
INV03014,Suresh Tiwari,Vadodara,36-45,Kotak Emerging Equity Fund,1500,2021-06-01,2022-08-01,30,stopped,1
INV03015,Archana Saxena,Vadodara,36-45,SBI Bluechip Fund,16000,2022-12-01,2024-03-01,8,stopped,1
INV03016,Manoj Singh,Bhopal,25-35,HDFC Mid-Cap Opportunities Fund,5500,2021-09-01,,22,active,0
INV03017,Preeti Chaudhary,Visakhapatnam,25-35,ICICI Pru Value Discovery Fund,2000,2021-05-01,2024-07-01,22,stopped,1
INV03018,Manish Saxena,Bangalore,36-45,Mirae Asset Emerging Bluechip Fund,9000,2021-04-01,,17,active,0
INV03019,Vikram Chauhan,Kolkata,36-45,Nippon India Growth Fund,7500,2017-12-01,2020-05-01,41,stopped,1
INV03020,Ravi Chopra,Lucknow,36-45,SBI Small Cap Fund,4500,2022-10-01,2024-01-01,22,stopped,1
INV03021,Nandini Gupta,Jaipur,55+,Kotak Emerging Equity Fund,4000,2022-06-01,2023-03-01,11,stopped,1
INV03022,Pranav Menon,Jaipur,25-35,Nippon India Small Cap Fund,10000,2015-05-01,2022-05-01,65,stopped,1
INV03023,Rahul Menon,Lucknow,25-35,Axis Long Term Equity Fund,7500,2019-06-01,2020-01-01,25,stopped,1
INV03024,Nandini Mishra,Chandigarh,25-35,ICICI Pru Bluechip Fund,3500,2020-11-01,,20,active,0
INV03025,Vikram Mehta,Jaipur,25-35,DSP Mid Cap Fund,5000,2017-07-01,2019-02-01,38,stopped,1
INV03026,Arjun Iyer,Bangalore,36-45,Canara Robeco Emerging Equities,3000,2021-09-01,2022-05-01,25,stopped,1
INV03027,Ravi Khanna,Kolkata,36-45,Canara Robeco Emerging Equities,4500,2018-12-01,2023-09-01,38,stopped,1
INV03028,Rekha Kapoor,Indore,25-35,ICICI Pru Value Discovery Fund,3000,2015-08-01,2016-11-01,39,stopped,1
INV03029,Pooja Bansal,Ahmedabad,25-35,Nippon India Small Cap Fund,3000,2018-05-01,,51,active,0
INV03030,Rohini Pandey,Jaipur,25-35,Kotak Emerging Equity Fund,1500,2017-07-01,2019-04-01,44,stopped,1
INV03031,Lata Malhotra,Indore,46-55,Kotak Emerging Equity Fund,8000,2015-01-01,2019-11-01,60,stopped,1
INV03032,Divya Kumar,Mumbai,25-35,Nippon India Small Cap Fund,15000,2016-08-01,2022-08-01,51,stopped,1
INV03033,Neha Kumar,Indore,55+,Canara Robeco Emerging Equities,500,2016-11-01,2021-03-01,58,stopped,1
INV03034,Vivek Kumar,Kolkata,25-35,Axis Long Term Equity Fund,21500,2015-07-01,,52,active,0
INV03035,Shweta Bansal,Chandigarh,46-55,Parag Parikh Flexi Cap Fund,6000,2016-06-01,2018-02-01,33,stopped,1
INV03036,Nitin Nair,Mumbai,36-45,DSP Mid Cap Fund,3500,2021-06-01,,24,active,0
INV03037,Vikram Gupta,Visakhapatnam,46-55,Aditya Birla SL Frontline Equity,13000,2016-06-01,,44,active,0
INV03038,Ashish Nair,Ahmedabad,25-35,Canara Robeco Emerging Equities,14500,2021-01-01,2023-01-01,32,stopped,1
INV03039,Geeta Gupta,Nagpur,46-55,Aditya Birla SL Frontline Equity,5000,2016-02-01,,37,active,0
INV03040,Yogesh Agarwal,Ahmedabad,25-35,Axis Long Term Equity Fund,500,2020-06-01,,28,active,0
INV03041,Nandini Iyer,Chandigarh,36-45,Canara Robeco Emerging Equities,5500,2021-07-01,,27,active,0
INV03042,Amit Khanna,Chandigarh,25-35,SBI Bluechip Fund,7000,2017-03-01,2018-09-01,40,stopped,1
INV03043,Rohan Reddy,Nagpur,25-35,UTI Flexi Cap Fund,15000,2017-12-01,2021-09-01,34,stopped,1
INV03044,Rajesh Chauhan,Lucknow,25-35,HDFC Flexi Cap Fund,2500,2018-08-01,2023-05-01,37,stopped,1
INV03045,Ashish Verma,Delhi,46-55,HDFC Mid-Cap Opportunities Fund,6000,2019-06-01,,40,active,0
INV03046,Ananya Khanna,Pune,46-55,HDFC Mid-Cap Opportunities Fund,15000,2020-03-01,,21,active,0
INV03047,Karthik Menon,Kolkata,36-45,HDFC Mid-Cap Opportunities Fund,4500,2021-12-01,2024-05-01,19,stopped,1
INV03048,Pooja Dubey,Surat,36-45,SBI Small Cap Fund,5000,2022-02-01,2023-01-01,22,stopped,1
INV03049,Rahul Singh,Bhopal,36-45,ICICI Pru Value Discovery Fund,1500,2018-08-01,2023-07-01,29,stopped,1
INV03050,Vijay Gupta,Mumbai,25-35,Kotak Emerging Equity Fund,3000,2022-04-01,,19,active,0
INV03051,Gaurav Sinha,Chennai,36-45,Mirae Asset Large Cap Fund,1500,2018-07-01,2019-10-01,36,stopped,1
INV03052,Rajesh Bansal,Surat,36-45,Nippon India Growth Fund,3500,2021-01-01,,16,active,0
INV03053,Rajesh Khanna,Hyderabad,55+,HDFC Flexi Cap Fund,5500,2016-11-01,2022-02-01,34,stopped,1
INV03054,Rohini Khanna,Chandigarh,46-55,SBI Bluechip Fund,11000,2015-02-01,2016-04-01,51,stopped,1
INV03055,Arjun Menon,Surat,55+,SBI Small Cap Fund,16000,2021-01-01,2024-04-01,30,stopped,1
INV03056,Pranav Mehta,Jaipur,36-45,UTI Flexi Cap Fund,2000,2017-01-01,2018-05-01,51,stopped,1
INV03057,Manoj Pillai,Jaipur,36-45,SBI Bluechip Fund,4500,2020-06-01,2023-02-01,26,stopped,1
INV03058,Anjali Shukla,Mumbai,36-45,Axis Bluechip Fund,8000,2016-08-01,,48,active,0
INV03059,Lata Sharma,Kochi,46-55,UTI Flexi Cap Fund,4500,2015-06-01,2018-04-01,47,stopped,1
INV03060,Mala Pandey,Chandigarh,25-35,ICICI Pru Bluechip Fund,2000,2021-04-01,,28,active,0
INV03061,Sanjay Pandey,Mumbai,25-35,Kotak Standard Multicap Fund,3500,2015-03-01,,58,active,0
INV03062,Lata Patel,Nagpur,25-35,HDFC Mid-Cap Opportunities Fund,2500,2020-06-01,2023-02-01,26,stopped,1
INV03063,Rajesh Rao,Delhi,25-35,Nippon India Growth Fund,24000,2021-10-01,2022-09-01,13,stopped,1
INV03064,Rekha Dubey,Bangalore,25-35,Axis Long Term Equity Fund,2000,2016-02-01,2017-07-01,56,stopped,1
INV03065,Harish Bansal,Hyderabad,25-35,Nippon India Small Cap Fund,2000,2021-07-01,2022-09-01,29,stopped,1
INV03066,Rohini Shukla,Pune,36-45,Nippon India Small Cap Fund,1000,2020-12-01,2024-09-01,34,stopped,1
INV03067,Suresh Kumar,Chennai,36-45,ICICI Pru Value Discovery Fund,1500,2019-07-01,,22,active,0
INV03068,Sneha Pillai,Mumbai,46-55,Kotak Emerging Equity Fund,4500,2021-12-01,2022-12-01,19,stopped,1
INV03069,Neha Dubey,Surat,36-45,Axis Long Term Equity Fund,2000,2020-06-01,,22,active,0
INV03070,Kavya Chopra,Surat,25-35,SBI Small Cap Fund,8500,2022-02-01,2023-03-01,25,stopped,1
INV03071,Sneha Sinha,Indore,25-35,ICICI Pru Value Discovery Fund,3500,2021-03-01,2022-03-01,19,stopped,1
INV03072,Yogesh Malhotra,Kochi,36-45,Kotak Emerging Equity Fund,5500,2021-03-01,2023-11-01,25,stopped,1
INV03073,Seema Reddy,Hyderabad,46-55,HDFC Flexi Cap Fund,4500,2020-10-01,2021-10-01,19,stopped,1
INV03074,Meena Bansal,Jaipur,55+,Kotak Standard Multicap Fund,10000,2018-09-01,2019-11-01,38,stopped,1
INV03075,Rekha Verma,Ahmedabad,36-45,Franklin India Prima Fund,7000,2018-12-01,,38,active,0
INV03076,Vikram Joshi,Delhi,25-35,Kotak Standard Multicap Fund,3000,2021-11-01,,14,active,0
INV03077,Shweta Saxena,Jaipur,46-55,Franklin India Prima Fund,3500,2020-07-01,2024-05-01,31,stopped,1
INV03078,Manish Pandey,Chennai,36-45,UTI Flexi Cap Fund,10000,2019-12-01,2024-03-01,18,stopped,1
INV03079,Dinesh Sinha,Delhi,55+,ICICI Pru Bluechip Fund,18500,2016-11-01,,37,active,0
INV03080,Vijay Verma,Indore,25-35,Parag Parikh Flexi Cap Fund,5500,2020-06-01,2023-10-01,13,stopped,1
INV03081,Neha Chauhan,Hyderabad,55+,Parag Parikh Flexi Cap Fund,6500,2022-06-01,2023-05-01,10,stopped,1
INV03082,Manish Chauhan,Chandigarh,36-45,Parag Parikh Flexi Cap Fund,3500,2015-10-01,,42,active,0
INV03083,Rekha Sharma,Indore,36-45,Parag Parikh Flexi Cap Fund,2500,2020-02-01,,16,active,0
INV03084,Swati Pandey,Kochi,46-55,Mirae Asset Emerging Bluechip Fund,3500,2018-07-01,,35,active,0
INV03085,Preeti Nair,Delhi,36-45,UTI Flexi Cap Fund,1000,2018-10-01,,33,active,0
INV03086,Kuldeep Kumar,Chennai,36-45,SBI Small Cap Fund,5500,2016-10-01,2022-12-01,52,stopped,1
INV03087,Sanjay Dubey,Kolkata,36-45,ICICI Pru Bluechip Fund,5000,2020-12-01,2024-03-01,12,stopped,1
INV03088,Geeta Sinha,Surat,36-45,SBI Small Cap Fund,4500,2018-02-01,2022-05-01,51,stopped,1
INV03089,Amit Chaudhary,Mumbai,46-55,Axis Long Term Equity Fund,1500,2015-08-01,,63,active,0
INV03090,Pooja Chaudhary,Hyderabad,25-35,HDFC Mid-Cap Opportunities Fund,5500,2015-05-01,2022-04-01,44,stopped,1
INV03091,Rohini Shukla,Delhi,25-35,Nippon India Small Cap Fund,12000,2021-05-01,2024-09-01,17,stopped,1
INV03092,Rahul Nair,Mumbai,36-45,Mirae Asset Emerging Bluechip Fund,500,2022-09-01,2023-05-01,17,stopped,1
INV03093,Rohan Sharma,Kochi,25-35,Axis Bluechip Fund,12500,2021-05-01,,11,active,0
INV03094,Rohan Sinha,Bangalore,25-35,Kotak Emerging Equity Fund,10500,2022-05-01,,14,active,0
INV03095,Lakshmi Mehta,Hyderabad,36-45,ICICI Pru Value Discovery Fund,19500,2016-04-01,,34,active,0
INV03096,Ravi Pillai,Ahmedabad,36-45,Canara Robeco Emerging Equities,4500,2018-05-01,2022-05-01,48,stopped,1
INV03097,Neha Yadav,Hyderabad,25-35,HDFC Flexi Cap Fund,3000,2021-02-01,,13,active,0
INV03098,Preeti Gupta,Chandigarh,25-35,Kotak Standard Multicap Fund,2500,2017-09-01,,45,active,0
INV03099,Geeta Malhotra,Bhopal,25-35,HDFC Mid-Cap Opportunities Fund,5000,2021-11-01,,17,active,0
INV03100,Puja Khanna,Bangalore,36-45,Axis Long Term Equity Fund,10500,2015-07-01,,48,active,0
INV03101,Vikram Kapoor,Bhopal,46-55,SBI Small Cap Fund,9500,2017-11-01,2020-05-01,58,stopped,1
INV03102,Amit Malhotra,Delhi,36-45,ICICI Pru Bluechip Fund,49000,2020-06-01,,14,active,0
